paragraph,paragraphNumber,filePath,fileName,matchingKey,PoliceReform,Operations_PatrolsInterventions,StateAdministration,RefugeeAssistance,ElectionAssistance,LegalReform,CivilSocietyAssistance
"10. The protestors and local [LOC] Serb political leaders demanded assurances from the Government of Serbia that the new procedures at the crossing point would not affect their ability to use Serbian vehicle registration plates and identification documents and that commercial goods destined for northern [LOC] would not be subject to taxes and customs fees. Following their meeting with the Serbian President and Prime Minister in [LOC] on 6 December, the [LOC] Serb political representatives announced that they had received such assurances and that they the implementation of the integrated management of crossing points agreement at gate 1 in the north of [LOC], some local [LOC] Serbs launched protests, blocking traffic and preventing the construction of the new check post at the gate from being completed.",10,data/pdfs\UNMIK_S_2013_72.pdf,UNMIK_S_2013_72.pdf,UNMIK_S_2013_72,,,,,,,
"11. On 10 December, the implementation of the agreement commenced at gate 1 in the north, where the integrated checkpoint is located on the northern side of the boundary line, and at gate 3 ([LOC]/[LOC]), where it is located on the southern side. However, subsequent disputes concerning the collection of taxes and customs fees resulted in a resumption of the protest at gate 1. The issue was taken up by the technical working group in [LOC] and a temporary arrangement was agreed, which specified that all goods bound for northern [LOC] would be exempt from customs fees and taxes, with the exception of excise goods (including fuel, tobacco and alcohol) in excess of 3.5 tons. However, northern [LOC] Serbs expressed dissatisfaction over the arrangement and continued to hold scheduled protests blocking the main roads three times a week for a period of two hours.",11,data/pdfs\UNMIK_S_2013_72.pdf,UNMIK_S_2013_72.pdf,UNMIK_S_2013_72,,,,,,,
"12. On 31 December, the implementation of the agreement also started at gates 5 ([LOC]/[LOC]) and 31. In [LOC], the [LOC] Serbs held another protest, from 30 December to 2 January, against the travel by land of [LOC] police and customs officers to gate 31. The officers continue to be transported regularly to the gate by EULEX helicopter.",12,data/pdfs\UNMIK_S_2013_72.pdf,UNMIK_S_2013_72.pdf,UNMIK_S_2013_72,,,,,,,
"13. In addition, [LOC] Serbs reacted strongly to returnee housing construction resumed by [LOC] Albanians in the [LOC]/[LOC] neighbourhood of northern [LOC] and [LOC]/[LOC]. The [LOC] Serbs alleged that many of the returnees — who were beneficiaries of a government assistance and housing reconstruction programme — were not displaced former residents, as claimed by the [LOC] authorities, and were not in possession of valid construction permits. On 16 November, a group of [LOC] Serbs first blocked a secondary road and then the construction site itself, which led to a stand-off that escalated into stone throwing and resulted in a number of injured. Shots were also fired in the vicinity of the stand-off. The protestors were dispersed following an intervention by the [LOC] police who also provided a security escort for the construction workers to leave the site. Similar protests continued for a number of days, ending only after an agreement by the southern [LOC] municipality to slow down the construction activities. Although the construction work has been halted altogether with the onset of winter, further negotiations and mediation will be required to reach a durable solution. [LOC] is working with other international presences to promote a broad consultative process that could lead to an agreement on the return process of internally displaced persons to northern [LOC].",13,data/pdfs\UNMIK_S_2013_72.pdf,UNMIK_S_2013_72.pdf,UNMIK_S_2013_72,False,False,False,True,False,False,False
"14. My Special Representative continued to focus on ensuring coordination and cooperation among international presences with regard to northern [LOC]. Such coordination has been important during the period after the cessation of salary payments from the [LOC] budget to municipal employees of the [LOC] Administration [LOC] in July 2012, which followed the establishment by the [LOC] authorities of an administrative office in northern [LOC]. In the absence of any indication that such payments would resume, [LOC] had no option but to serve notice to the local staff of the [LOC] Administration [LOC] that their contracts would not be extended beyond their expiry date of 31 December 2012. facilitate practical solutions, prevent tensions and allow the [LOC] Administration [LOC] to continue to perform its conflict prevention, mediation and facilitation role.",14,data/pdfs\UNMIK_S_2013_72.pdf,UNMIK_S_2013_72.pdf,UNMIK_S_2013_72,,,,,,,
"15. The overall security situation remained generally calm, with the exception of northern [LOC], especially in northern [LOC], where some serious incidents were reported.",15,data/pdfs\UNMIK_S_2013_72.pdf,UNMIK_S_2013_72.pdf,UNMIK_S_2013_72,,,,,,,
"16. Between 18 November and 7 December, three incidents affecting the staff of the administrative office in northern [LOC], its assets and projects occurred in northern [LOC]. In other incidents occurring in December, three private vehicles reportedly belonging to [LOC] Serb police officers from the [LOC] station were set on fire. On 18 December, the private car of a [LOC] Serb member of the Serbian Parliament was burnt in front of his residence in [LOC]. On the night of 9-10 January, an unknown perpetrator opened automatic fire on a bakery in northern [LOC] belonging to a [LOC] Serb member of the Advisory Board of the [LOC] Administration [LOC]. Each of these incidents is presently under investigation. [LOC] police, EULEX and KFOR forces have increased their visibility and preventive efforts in response to such incidents.",16,data/pdfs\UNMIK_S_2013_72.pdf,UNMIK_S_2013_72.pdf,UNMIK_S_2013_72,,,,,,,
"17. The situation in the [LOC] Albanian majority areas south of the [LOC]/[LOC] was generally calm. In response to an increase in armed robberies, bomb threats and the use of explosive devices, the [LOC] police conducted several operations to confiscate illegal weaponry.",17,data/pdfs\UNMIK_S_2013_72.pdf,UNMIK_S_2013_72.pdf,UNMIK_S_2013_72,,,,,,,
"18. On 7 January, the [LOC] police arrested 10 individuals, mostly northern [LOC] Serbs, during the Orthodox Christmas celebrations in [LOC]/[LOC] for interfering with the [LOC] police escort of the Director of the Serbian Office for [LOC] and [LOC]oh[LOC], refusing to provide identification, disobeying police orders and resisting arrest. They were released on 8 January, and all charges were subsequently rejected by the court. Nine of them alleged to having been beaten while in police custody. They were admitted to a hospital in northern [LOC]; two of them, one reportedly with serious injuries, were sent to [LOC] for treatment. The Serbian authorities strongly protested the arrest and the alleged mistreatment of the detainees by the [LOC] police. EULEX and the [LOC] police Inspectorate are investigating the incident and the allegations.",18,data/pdfs\UNMIK_S_2013_72.pdf,UNMIK_S_2013_72.pdf,UNMIK_S_2013_72,,,,,,,
"19. The overall number of recorded incidents affecting minority communities has decreased, from 406 (2011) to 361 (2012). As occurred in 2011, the incidents in 2012 mainly concerned minor assaults, burglaries and thefts, arson committed on unoccupied properties and land, the illegal occupation of houses, and thefts and vandalism at religious sites. The most notable changes were a 21 per cent decrease in thefts and burglaries in 2012, compared with the previous year, and a more than 50 per cent increase in incidents of illegal woodcutting.",19,data/pdfs\UNMIK_S_2013_72.pdf,UNMIK_S_2013_72.pdf,UNMIK_S_2013_72,,,,,,,
"20. The trend in the [LOC]/[LOC] region in the west of [LOC] has been of particular concern, with an increasing number of incidents affecting the [LOC] Serb community in [LOC]/[LOC] and [LOC]/[LOC] municipalities. During 2012, 73 incidents, or 20 per cent of all incidents reported, occurred in those two municipalities. There was to force them to leave. There is also a perception that the [LOC] police is reluctant to actively investigate incidents that involve [LOC] Serbs, which led to the decision by [LOC] Serb residents of [LOC]/[LOC] to boycott the meetings of the local community safety council.",20,data/pdfs\UNMIK_S_2013_72.pdf,UNMIK_S_2013_72.pdf,UNMIK_S_2013_72,,,,,,,
"21. The [LOC] police has undertaken efforts to respond to those concerns, including through increased participation in the municipal community safety councils. It has also adopted a community policing and action plan for 2012-2016, which seeks to place the security of [LOC] citizens at the forefront of police efforts and to increase the effectiveness and accountability of the police service. In [LOC]/[LOC], the acting Commander of the [LOC] police station, who had been suspended for allegedly failing to obey an order to arrest the Head of the Government of Serbia’s Office for [LOC] and [LOC], Aleksandar Vulin, during the latter’s visit to northern [LOC], returned to duty on 21 December.",21,data/pdfs\UNMIK_S_2013_72.pdf,UNMIK_S_2013_72.pdf,UNMIK_S_2013_72,,,,,,,
